Fe,Cr,Ni,Mo,Mn,Si,Cu,S,P,C,N,O,Nb,Ti,W,Co,V,Al,Zr,Ta,Ce,Re,B,MfgRoute,T[oC],t[hr],EtoJ,Rrp,Process_Clustered,Coolingmedium_Clustered,Solution_Clustered,0-norm,2-norm,3-norm,5-norm,7-norm,10-norm,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,HOMO_energy,LUMO_energy,Miedema_deltaH_inter,Miedema_deltaH_amor,Miedema_deltaH_ss_min,Yang omega,Yang delta,avg s valence electrons,avg p valence electrons,avg d valence electrons,avg f valence electrons,frac s valence electrons,frac p valence electrons,frac d valence electrons,frac f valence electrons
12.7,14.1,64.392,0.0,5.6,0.45,0.04,0.006,0.03,0.042,0.0,0.0,1.7,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,620,24.0,0.05,0.05,1,2,0,11,0.6744554392200423,0.648459644102384,0.6445395082174772,0.644438842867118,0.644435570512608,6.0,41.0,35.0,27.10622497998399,1.626243587343854,28.0,43.0,88.0,45.0,57.73923138510809,4.425210753070028,61.0,12.0107,92.90638,80.89568,57.49927750260209,2.7487165532009388,58.6934,317.3,3823.0,3505.7,1809.8840268214572,140.67885995587505,1728.0,4.0,16.0,12.0,8.898458767013611,1.4761833165491558,10.0,2.0,5.0,3.0,4.01130904723779,0.03364240631897043,4.0,76.0,164.0,88.0,128.88280624499598,6.514847506508001,124.0,1.54,2.58,1.04,1.8362630104083266,0.09656434835618691,1.91,1.0,2.0,1.0,1.8414731785428342,0.2667921366717073,2.0,4.0,4.0,0.010988791032826264,0.021861447524713126,0.0,10.0,10.0,6.9931545236188954,1.300101435832413,8.0,0.0,0.0,0.0,0.0,4.0,11.0,7.0,8.845616493194557,1.4895764233484463,10.0,1.0,1.0,0.15852682145716573,0.26679213667170726,4.0,4.0,0.02071657325860689,0.04121420434986901,0.0,8.0,8.0,2.95400320256205,1.2631714979669886,2.0,0.0,0.0,0.0,0.0,1.0,8.0,7.0,3.133246597277822,1.4625328589532958,2.0,5.64,25.786875,20.146874999999998,10.741341384622658,0.5786696428488984,10.32,4.496,4.496,0.005991232986389113,0.011919147897982117,2.1106628,2.1106628,0.6519798752695031,0.3708021045651986,0.5953947,2.0,229.0,227.0,225.3454563650921,2.099660493006107,225.0,-0.210764,-0.210764,0.0,0.0,0.0,16960599.6328986,0.028017953551938778,1.8414731785428342,0.010988791032826264,6.9931545236188954,0.0,0.20817917891416451,0.001242286621998656,0.7905785344638367,0.0
68.417,23.6,1.04,0.5,6.05,0.0,0.0,0.0,0.0,0.01,0.383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1000,0.0833,0.027,0.027,1,2,2,7,0.726355751543278,0.6935594106818418,0.6848376777449402,0.6842267839083732,0.6841716316975378,6.0,42.0,36.0,25.49353,0.9102224358000001,26.0,49.0,82.0,33.0,53.54551000000001,2.3679425299999974,55.0,12.0107,95.96,83.9493,54.9473630635,1.7163164633346097,55.845,63.05,3823.0,3759.95,1878.4863515000002,152.87848130670008,1811.0,6.0,15.0,9.0,7.5057100000000005,0.7869431299999998,8.0,2.0,5.0,3.0,3.99714,0.015697520400000085,4.0,71.0,154.0,83.0,133.86307,3.247568789999997,132.0,1.55,3.04,1.49,1.7801283000000003,0.08454608189999993,1.83,1.0,2.0,1.0,1.7590000000000001,0.36583799999999994,2.0,3.0,3.0,0.01169,0.023288116600000006,0.0,8.0,8.0,5.69572,0.4642875192000001,6.0,0.0,0.0,0.0,0.0,4.0,10.0,6.0,7.46641,0.7828312126000001,8.0,1.0,1.0,0.24100000000000002,0.36583799999999994,4.0,4.0,0.011890000000000001,0.0236865446,0.0,5.0,5.0,4.2649799999999995,0.44321705999999983,4.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,4.51787,0.77272439,4.0,5.64,15.69,10.05,10.859389378017449,0.23430002215997434,10.73,6.437,6.437,0.025103310000000004,0.0500093079834,2.1106628,2.1106628,1.4502630350577241,0.9036514143611138,2.1106628,194.0,229.0,35.0,228.09484999999998,1.6748352510000175,229.0,-0.26654,-0.26654,-0.014826388273524609,0.056547836970831156,-0.12783392914894684,6.2922254382923875,0.03415890783993042,1.7590000000000001,0.01169,5.69572,0.0,0.23558845549601484,0.0015656788202094449,0.7628458656837758,0.0
68.564,23.0,0.997,0.5,6.06,0.0,0.494,0.0,0.0,0.02,0.365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1000,0.0833,0.053,0.053,1,2,2,8,0.7258351993393543,0.6943156725003158,0.6862222348172725,0.6856868133000883,0.6856412371154137,6.0,42.0,36.0,25.520810000000004,0.9057050089999983,26.0,49.0,82.0,33.0,53.620430000000006,2.357998215999998,55.0,12.0107,95.96,83.9493,55.01033136,1.7118338939039985,55.845,63.05,3823.0,3759.95,1874.5557162999999,151.49819105247994,1811.0,6.0,15.0,9.0,7.530910000000001,0.7838739919999996,8.0,2.0,5.0,3.0,3.9973,0.015379209999999928,4.0,71.0,154.0,83.0,133.83059,3.206155192000001,132.0,1.55,3.04,1.49,1.7812859000000003,0.08382336507999996,1.83,1.0,2.0,1.0,1.76006,0.36473759280000007,2.0,3.0,3.0,0.011350000000000002,0.022612605000000008,0.0,10.0,10.0,5.721000000000001,0.4703068999999997,6.0,0.0,0.0,0.0,0.0,4.0,11.0,7.0,7.492410000000001,0.7807043489999996,8.0,1.0,1.0,0.23994000000000004,0.36473759280000007,4.0,4.0,0.011750000000000002,0.023409525000000004,0.0,5.0,5.0,4.240500000000001,0.4490164000000004,4.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,4.492190000000001,0.7702172720000005,4.0,5.64,15.69,10.05,10.857225061638141,0.23206056947113127,10.73,6.437,6.437,0.024394250000000006,0.04860066427500001,2.1106628,2.1106628,1.4531097206647934,0.9016893866307825,2.1106628,194.0,229.0,35.0,228.07841000000005,1.6969052351999598,229.0,-0.26654,-0.26654,-0.004614387411030196,0.06730546585386485,-0.11825290436342463,7.4983757895987315,0.03383600011975058,1.76006,0.011350000000000002,5.721000000000001,0.0,0.23491239801345623,0.0015148663781079786,0.7635727356084357,0.0
69.5125,20.16,8.93,0.22,1.02,1.07,0.0,0.0023,0.017,0.02,0.046,0.0,0.0,0.0022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,25,0.0166,0.0259,0.0259,0,2,3,11,0.7221884710821304,0.6942738539854464,0.6885295805289059,0.6882595980112897,0.6882428640873258,6.0,42.0,36.0,25.660467326732668,0.9522473051661628,26.0,43.0,88.0,45.0,54.55720297029703,2.290486522987944,55.0,12.0107,95.96,83.9493,55.08008539063366,1.8699328209758301,55.845,63.05,3823.0,3759.95,1874.7374784950493,127.08675675739197,1811.0,4.0,16.0,12.0,7.832382178217821,0.7564635614782869,8.0,2.0,5.0,3.0,3.9900861386138606,0.023957356751299626,4.0,71.0,160.0,89.0,132.54295544554455,2.80279522699735,132.0,1.54,3.04,1.5,1.8025382871287126,0.06201462387362045,1.83,1.0,2.0,1.0,1.798217821782178,0.3221322615429861,2.0,4.0,4.0,0.023546534653465345,0.04655438987158121,0.0,8.0,8.0,5.896231683168316,0.5148484394667194,6.0,0.0,0.0,0.0,0.0,4.0,10.0,6.0,7.71799603960396,0.7917048646211156,8.0,1.0,1.0,0.20178217821782174,0.32213226154298596,4.0,4.0,0.04508514851485148,0.08913887382021368,0.0,8.0,8.0,3.989382178217822,0.4430518036035682,4.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,4.236249504950495,0.727377046438584,4.0,5.64,25.786875,20.146874999999998,10.900088587041154,0.3471173898705033,10.73,6.437,6.437,0.012334867326732673,0.024387547084701495,2.1106628,2.1106628,1.505293454739374,0.8332819131174111,2.1106628,2.0,229.0,227.0,228.43849801980198,0.9995013218802055,229.0,-0.295049,-0.295049,0.0,0.0,0.0,14157611.272235155,0.024131418414949885,1.798217821782178,0.023546534653465345,5.896231683168316,0.0,0.23299024935421597,0.0030508611992853016,0.7639588894464986,0.0
69.5125,20.16,8.93,0.22,1.02,1.07,0.0,0.0023,0.017,0.02,0.046,0.0,0.0,0.0022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1180,8.0,0.0247,0.0247,1,2,3,11,0.7221884710821304,0.6942738539854464,0.6885295805289059,0.6882595980112897,0.6882428640873258,6.0,42.0,36.0,25.660467326732668,0.9522473051661628,26.0,43.0,88.0,45.0,54.55720297029703,2.290486522987944,55.0,12.0107,95.96,83.9493,55.08008539063366,1.8699328209758301,55.845,63.05,3823.0,3759.95,1874.7374784950493,127.08675675739197,1811.0,4.0,16.0,12.0,7.832382178217821,0.7564635614782869,8.0,2.0,5.0,3.0,3.9900861386138606,0.023957356751299626,4.0,71.0,160.0,89.0,132.54295544554455,2.80279522699735,132.0,1.54,3.04,1.5,1.8025382871287126,0.06201462387362045,1.83,1.0,2.0,1.0,1.798217821782178,0.3221322615429861,2.0,4.0,4.0,0.023546534653465345,0.04655438987158121,0.0,8.0,8.0,5.896231683168316,0.5148484394667194,6.0,0.0,0.0,0.0,0.0,4.0,10.0,6.0,7.71799603960396,0.7917048646211156,8.0,1.0,1.0,0.20178217821782174,0.32213226154298596,4.0,4.0,0.04508514851485148,0.08913887382021368,0.0,8.0,8.0,3.989382178217822,0.4430518036035682,4.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,4.236249504950495,0.727377046438584,4.0,5.64,25.786875,20.146874999999998,10.900088587041154,0.3471173898705033,10.73,6.437,6.437,0.012334867326732673,0.024387547084701495,2.1106628,2.1106628,1.505293454739374,0.8332819131174111,2.1106628,2.0,229.0,227.0,228.43849801980198,0.9995013218802055,229.0,-0.295049,-0.295049,0.0,0.0,0.0,14157611.272235155,0.024131418414949885,1.798217821782178,0.023546534653465345,5.896231683168316,0.0,0.23299024935421597,0.0030508611992853016,0.7639588894464986,0.0
69.5125,20.16,8.93,0.22,1.02,1.07,0.0,0.0023,0.017,0.02,0.046,0.0,0.0,0.0022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1180,1.0,0.021,0.021,1,2,3,11,0.7221884710821304,0.6942738539854464,0.6885295805289059,0.6882595980112897,0.6882428640873258,6.0,42.0,36.0,25.660467326732668,0.9522473051661628,26.0,43.0,88.0,45.0,54.55720297029703,2.290486522987944,55.0,12.0107,95.96,83.9493,55.08008539063366,1.8699328209758301,55.845,63.05,3823.0,3759.95,1874.7374784950493,127.08675675739197,1811.0,4.0,16.0,12.0,7.832382178217821,0.7564635614782869,8.0,2.0,5.0,3.0,3.9900861386138606,0.023957356751299626,4.0,71.0,160.0,89.0,132.54295544554455,2.80279522699735,132.0,1.54,3.04,1.5,1.8025382871287126,0.06201462387362045,1.83,1.0,2.0,1.0,1.798217821782178,0.3221322615429861,2.0,4.0,4.0,0.023546534653465345,0.04655438987158121,0.0,8.0,8.0,5.896231683168316,0.5148484394667194,6.0,0.0,0.0,0.0,0.0,4.0,10.0,6.0,7.71799603960396,0.7917048646211156,8.0,1.0,1.0,0.20178217821782174,0.32213226154298596,4.0,4.0,0.04508514851485148,0.08913887382021368,0.0,8.0,8.0,3.989382178217822,0.4430518036035682,4.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,4.236249504950495,0.727377046438584,4.0,5.64,25.786875,20.146874999999998,10.900088587041154,0.3471173898705033,10.73,6.437,6.437,0.012334867326732673,0.024387547084701495,2.1106628,2.1106628,1.505293454739374,0.8332819131174111,2.1106628,2.0,229.0,227.0,228.43849801980198,0.9995013218802055,229.0,-0.295049,-0.295049,0.0,0.0,0.0,14157611.272235155,0.024131418414949885,1.798217821782178,0.023546534653465345,5.896231683168316,0.0,0.23299024935421597,0.0030508611992853016,0.7639588894464986,0.0
69.5125,20.16,8.93,0.22,1.02,1.07,0.0,0.0023,0.017,0.02,0.046,0.0,0.0,0.0022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1180,1.0,0.02,0.02,1,2,3,11,0.7221884710821304,0.6942738539854464,0.6885295805289059,0.6882595980112897,0.6882428640873258,6.0,42.0,36.0,25.660467326732668,0.9522473051661628,26.0,43.0,88.0,45.0,54.55720297029703,2.290486522987944,55.0,12.0107,95.96,83.9493,55.08008539063366,1.8699328209758301,55.845,63.05,3823.0,3759.95,1874.7374784950493,127.08675675739197,1811.0,4.0,16.0,12.0,7.832382178217821,0.7564635614782869,8.0,2.0,5.0,3.0,3.9900861386138606,0.023957356751299626,4.0,71.0,160.0,89.0,132.54295544554455,2.80279522699735,132.0,1.54,3.04,1.5,1.8025382871287126,0.06201462387362045,1.83,1.0,2.0,1.0,1.798217821782178,0.3221322615429861,2.0,4.0,4.0,0.023546534653465345,0.04655438987158121,0.0,8.0,8.0,5.896231683168316,0.5148484394667194,6.0,0.0,0.0,0.0,0.0,4.0,10.0,6.0,7.71799603960396,0.7917048646211156,8.0,1.0,1.0,0.20178217821782174,0.32213226154298596,4.0,4.0,0.04508514851485148,0.08913887382021368,0.0,8.0,8.0,3.989382178217822,0.4430518036035682,4.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,4.236249504950495,0.727377046438584,4.0,5.64,25.786875,20.146874999999998,10.900088587041154,0.3471173898705033,10.73,6.437,6.437,0.012334867326732673,0.024387547084701495,2.1106628,2.1106628,1.505293454739374,0.8332819131174111,2.1106628,2.0,229.0,227.0,228.43849801980198,0.9995013218802055,229.0,-0.295049,-0.295049,0.0,0.0,0.0,14157611.272235155,0.024131418414949885,1.798217821782178,0.023546534653465345,5.896231683168316,0.0,0.23299024935421597,0.0030508611992853016,0.7639588894464986,0.0
58.78,0.0,0.0,0.0,29.6,0.0,0.0,0.0,0.0,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,0.0,0.0,0.0,0.0,0.0,1,1050,2.0,0.05857,0.05857,1,2,2,4,0.6665397812584032,0.6128554312602511,0.5915793583472789,0.58848762055742,0.5878616112076147,6.0,26.0,20.0,24.114999999999995,2.7399260000000036,26.0,52.0,77.0,25.0,56.248400000000004,3.9826718400000027,55.0,12.0107,55.845,43.8343,52.054933713,6.162403808901202,55.845,933.47,3823.0,2889.5299999999997,1654.9617500000002,232.00262349999997,1811.0,7.0,14.0,7.0,8.2962,1.1155631200000005,8.0,2.0,4.0,2.0,3.8726,0.22519224000000015,4.0,76.0,139.0,63.0,132.2898,3.9724384000000055,132.0,1.55,2.55,0.9999999999999998,1.7320840000000002,0.133431368,1.83,2.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,0.1274,0.22519224000000002,0.0,6.0,6.0,5.0068,1.16760592,6.0,0.0,0.0,0.0,0.0,3.0,8.0,5.0,7.134200000000001,1.0178344799999999,8.0,0.0,0.0,0.0,0.0,5.0,5.0,0.5698000000000001,1.00717848,0.0,5.0,5.0,3.8312,0.8903708800000001,4.0,0.0,0.0,0.0,0.0,4.0,5.0,1.0,4.401,0.480398,4.0,5.64,16.48,10.84,11.204987517242401,1.1077526213790967,10.73,4.496,4.496,0.05035520000000001,0.09958244352000004,2.1106628,2.1106628,1.2407393895641379,1.0226819613083997,2.1106628,194.0,229.0,35.0,224.636,5.206758400000002,229.0,-0.26654,-0.26654,-0.22577925569647977,-0.14824678276515196,-0.35041876129946153,1.774994872127792,0.058810246431239485,2.0,0.1274,5.0068,0.0,0.28033977180342573,0.01785764346387822,0.701802584732696,0.0
56.03,0.0,0.0,3.0,29.9,0.0,0.0,0.0,0.0,1.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.3,0.0,0.0,0.0,0.0,0.0,1,1050,2.0,0.05442,0.05442,1,2,2,5,0.642247596965044,0.5866761656802618,0.5634003255062111,0.559603035459533,0.5587286645661658,6.0,42.0,36.0,24.6321036889332,2.786580636952553,26.0,50.0,77.0,27.0,56.03928215353938,3.9306752126472038,55.0,12.0107,95.96,83.9493,53.34281348035893,6.296041728647673,55.845,933.47,3823.0,2889.5299999999997,1687.7545463609172,255.53124154952891,1811.0,6.0,14.0,8.0,8.219541375872383,1.105160808700519,8.0,2.0,5.0,3.0,3.9058823529411764,0.22671749457509832,4.0,76.0,154.0,78.0,133.01774675972084,4.821857060920926,132.0,1.55,2.55,0.9999999999999998,1.7414895314057828,0.14117406106704813,1.83,1.0,2.0,1.0,1.9700897308075773,0.05803128997851903,2.0,2.0,2.0,0.12402791625124628,0.21993624311512125,0.0,6.0,6.0,4.991824526420738,1.1317456603270941,6.0,0.0,0.0,0.0,0.0,3.0,8.0,5.0,7.085942173479561,1.021229511863214,8.0,1.0,1.0,0.029910269192422734,0.05803128997851909,5.0,5.0,0.5561316051844467,0.9861771415563879,0.0,5.0,5.0,3.8745762711864407,0.8784433141254204,4.0,0.0,0.0,0.0,0.0,4.0,6.0,2.0,4.46061814556331,0.524452564539681,4.0,5.64,16.48,10.84,11.342268470451746,1.3152907147156894,10.73,4.496,4.496,0.04796331006979064,0.09490327533849105,2.1106628,2.1106628,1.1791596140839553,1.0407203092098904,2.1106628,194.0,229.0,35.0,224.63858424725822,5.207915336741521,229.0,-0.26654,-0.26654,-0.24222117350039066,-0.1614084852273638,-0.3517987317988231,2.108500182170666,0.05926184488678385,1.9700897308075773,0.12402791625124628,4.991824526420738,0.0,0.2780279153534444,0.0175033768572715,0.7044687077892843,0.0
52.47,3.0,0.0,2.9,29.8,0.0,0.0,0.0,0.0,1.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.7,0.0,0.0,0.0,0.0,0.0,1,1050,2.0,0.05785,0.05785,1,2,2,6,0.6143547672151652,0.5563416623203996,0.5307949504661534,0.5261182743245291,0.5248829351088068,6.0,42.0,36.0,24.489,2.9058373999999993,26.0,49.0,77.0,28.0,55.9556,4.123105039999998,55.0,12.0107,95.96,83.9493,53.038877450200005,6.566073971329318,55.845,933.47,3823.0,2889.5299999999997,1695.3588899999997,268.15412090000007,1811.0,6.0,14.0,8.0,8.1868,1.16140312,8.0,2.0,5.0,3.0,3.8993999999999995,0.23539804000000036,4.0,76.0,154.0,78.0,133.12419999999997,5.0653211999999925,132.0,1.55,2.55,0.9999999999999998,1.7356260000000001,0.14205462000000002,1.83,1.0,2.0,1.0,1.9409999999999998,0.11103800000000014,2.0,2.0,2.0,0.1296,0.22853664,0.0,6.0,6.0,4.9332,1.1671951199999997,6.0,0.0,0.0,0.0,0.0,3.0,8.0,5.0,7.0038,1.0454122799999999,8.0,1.0,1.0,0.059000000000000004,0.111038,5.0,5.0,0.5801999999999999,1.02312468,0.0,5.0,5.0,3.8838,0.91890708,4.0,0.0,0.0,0.0,0.0,4.0,6.0,2.0,4.523,0.5606559999999999,4.0,5.64,16.48,10.84,11.3731336896562,1.3432476364135135,10.73,4.496,4.496,0.0508048,0.10046141152,2.1106628,2.1106628,1.1075571871255172,1.0526590301504823,2.1106628,194.0,229.0,35.0,224.60050000000004,5.221469299999985,229.0,-0.26654,-0.26654,-0.2774392465006483,-0.19175466731015484,-0.36790260511079875,2.266244011266338,0.06010144828853413,1.9409999999999998,0.1296,4.9332,0.0,0.2771352694251692,0.018504240555127217,0.7043604900197036,0.0
55.97,3.0,0.0,0.0,29.2,0.0,0.0,0.0,0.0,1.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.7,0.0,0.0,0.0,0.0,0.0,1,1050,2.0,0.05428,0.05428,1,2,2,5,0.6410965449914701,0.5862468694204405,0.5639887659988364,0.5605380769024884,0.5597835522115058,6.0,26.0,20.0,24.031000000000002,2.769994599999998,26.0,49.0,77.0,28.0,56.11860000000001,4.084539240000006,55.0,12.0107,55.845,43.8343,51.8809841802,6.229549776635317,55.845,933.47,3823.0,2889.5299999999997,1665.6458899999998,242.32684022000004,1811.0,6.0,14.0,8.0,8.2508,1.14626072,8.0,2.0,4.0,2.0,3.8703999999999996,0.2285366400000003,4.0,76.0,139.0,63.0,132.4442,4.221935199999998,132.0,1.55,2.55,0.9999999999999998,1.727736,0.13305748800000003,1.83,1.0,2.0,1.0,1.97,0.058200000000000036,2.0,2.0,2.0,0.1296,0.22853664,0.0,6.0,6.0,4.9681999999999995,1.1754761200000003,6.0,0.0,0.0,0.0,0.0,3.0,8.0,5.0,7.0678,1.04350468,8.0,1.0,1.0,0.03,0.0582,5.0,5.0,0.5801999999999999,1.02312468,0.0,5.0,5.0,3.8487999999999998,0.9106260800000001,4.0,0.0,0.0,0.0,0.0,4.0,6.0,2.0,4.459,0.524178,4.0,5.64,16.48,10.84,11.230748172414799,1.123339891103232,10.73,4.496,4.496,0.0508048,0.10046141152,2.1106628,2.1106628,1.1814285244013791,1.0401848481050961,2.1106628,194.0,229.0,35.0,224.6725,5.173938499999995,229.0,-0.26654,-0.26654,-0.25655056272282295,-0.17477701158963685,-0.3642114408520329,1.9853904966302616,0.05890436875437618,1.97,0.1296,4.9681999999999995,0.0,0.2787288831036532,0.01833668185291038,0.7029344350434363,0.0
54.27,4.8,0.0,0.0,29.2,0.0,0.0,0.0,0.0,1.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.6,0.0,0.0,0.0,0.0,0.0,1,1050,2.0,0.05128,0.05128,1,2,2,5,0.6272598982877833,0.5708655449412169,0.5475388432046175,0.543707316567422,0.5428102580480296,6.0,26.0,20.0,24.00800000000001,2.741444799999994,26.0,49.0,77.0,28.0,55.99260000000001,4.080336040000009,55.0,12.0107,55.845,43.8343,51.8405674416,6.17026911859936,55.845,933.47,3823.0,2889.5299999999997,1673.16542,246.84803432000004,1811.0,6.0,14.0,8.0,8.209800000000001,1.146380920000001,8.0,2.0,4.0,2.0,3.8714000000000004,0.22703043999999972,4.0,76.0,139.0,63.0,132.5812,4.364783999999999,132.0,1.55,2.55,0.9999999999999998,1.7248960000000002,0.132727232,1.83,1.0,2.0,1.0,1.9520000000000002,0.09139199999999985,2.0,2.0,2.0,0.12860000000000002,0.22703044000000006,0.0,6.0,6.0,4.956200000000001,1.1627245199999996,6.0,0.0,0.0,0.0,0.0,3.0,8.0,5.0,7.0368,1.0454572800000002,8.0,1.0,1.0,0.04800000000000001,0.09139200000000001,5.0,5.0,0.5752,1.0154580800000004,0.0,5.0,5.0,3.870800000000001,0.9080896799999995,4.0,0.0,0.0,0.0,0.0,4.0,6.0,2.0,4.494000000000001,0.5473520000000001,4.0,5.64,16.48,10.84,11.233278172414803,1.1123050274480646,10.73,4.496,4.496,0.050804800000000004,0.10046141152000002,2.1106628,2.1106628,1.1455472568013796,1.0475364105877831,2.1106628,194.0,229.0,35.0,224.67650000000003,5.176364899999987,229.0,-0.26654,-0.26654,-0.2670121303616536,-0.18401916236513852,-0.3681688862376065,2.0926127480565007,0.05871097457505025,1.9520000000000002,0.12860000000000002,4.956200000000001,0.0,0.27739881764438384,0.01827535243292406,0.7043258299226922,0.0
